timestamp,pressure_mpl,pressure_bme,diff_pressure,v_wind_est
2026-06-21 22:16:54.486,991.76,991.35,-0.42,-0.86
2026-06-21 22:16:55.118,991.77,991.36,-0.41,-0.86
2026-06-21 22:16:55.753,991.76,991.36,-0.40,-0.84
2026-06-21 22:16:56.386,991.74,991.36,-0.38,-0.82
2026-06-21 22:16:57.018,991.73,991.35,-0.39,-0.83
2026-06-21 22:16:57.650,991.74,991.34,-0.40,-0.84
2026-06-21 22:16:58.283,991.75,991.33,-0.42,-0.86
2026-06-21 22:16:58.909,991.71,991.34,-0.37,-0.82
2026-06-21 22:16:59.541,991.69,991.34,-0.35,-0.79
2026-06-21 22:17:00.174,991.68,991.34,-0.34,-0.78
2026-06-21 22:17:00.807,991.73,991.33,-0.39,-0.84
2026-06-21 22:17:01.439,991.68,991.33,-0.36,-0.80
2026-06-21 22:17:02.072,991.68,991.33,-0.35,-0.79
2026-06-21 22:17:02.705,991.68,991.32,-0.36,-0.80
2026-06-21 22:17:03.338,991.67,991.32,-0.35,-0.79
2026-06-21 22:17:03.973,991.67,991.32,-0.35,-0.79
2026-06-21 22:17:04.605,991.69,991.32,-0.38,-0.82
2026-06-21 22:17:05.239,991.69,991.32,-0.37,-0.81
2026-06-21 22:17:05.864,991.63,991.31,-0.33,-0.77
2026-06-21 22:17:06.496,991.66,991.30,-0.36,-0.80
2026-06-21 22:17:07.129,991.62,991.30,-0.32,-0.76
2026-06-21 22:17:07.759,991.65,991.29,-0.36,-0.80
2026-06-21 22:17:08.386,991.65,991.29,-0.36,-0.80
2026-06-21 22:17:09.010,991.67,991.29,-0.38,-0.83
2026-06-21 22:17:09.633,991.68,991.28,-0.40,-0.84
2026-06-21 22:17:10.256,991.65,991.28,-0.38,-0.82
2026-06-21 22:17:10.880,991.66,991.30,-0.37,-0.81
2026-06-21 22:17:11.502,991.64,991.31,-0.33,-0.77
2026-06-21 22:17:12.128,991.64,991.33,-0.32,-0.76
2026-06-21 22:17:12.751,991.63,991.34,-0.30,-0.73
2026-06-21 22:17:13.383,991.64,991.35,-0.30,-0.73
2026-06-21 22:17:14.016,991.61,991.35,-0.26,-0.69
2026-06-21 22:17:14.645,991.62,991.36,-0.27,-0.69
2026-06-21 22:17:15.278,991.63,991.36,-0.27,-0.69
2026-06-21 22:17:15.904,991.65,991.35,-0.29,-0.73
2026-06-21 22:17:16.535,991.61,991.35,-0.25,-0.67
2026-06-21 22:17:17.160,991.63,991.35,-0.28,-0.71
2026-06-21 22:17:17.783,991.63,991.35,-0.28,-0.71
2026-06-21 22:17:18.408,991.63,991.36,-0.27,-0.70
2026-06-21 22:17:19.032,991.65,991.36,-0.30,-0.73
2026-06-21 22:17:19.655,991.62,991.35,-0.26,-0.69
2026-06-21 22:17:20.278,991.62,991.35,-0.28,-0.70
2026-06-21 22:17:20.902,991.64,991.36,-0.29,-0.72
2026-06-21 22:17:21.526,991.62,991.36,-0.27,-0.70
2026-06-21 22:17:22.157,991.61,991.35,-0.25,-0.67
2026-06-21 22:17:22.789,991.63,991.35,-0.28,-0.71
2026-06-21 22:17:23.418,991.62,991.35,-0.26,-0.69
2026-06-21 22:17:24.049,991.62,991.35,-0.27,-0.69
2026-06-21 22:17:24.672,991.62,991.35,-0.27,-0.70
2026-06-21 22:17:25.296,991.61,991.35,-0.26,-0.69
2026-06-21 22:17:25.919,991.63,991.34,-0.29,-0.72
2026-06-21 22:17:26.542,991.63,991.35,-0.28,-0.71
2026-06-21 22:17:27.166,991.58,991.35,-0.22,-0.63
2026-06-21 22:17:27.789,991.64,991.35,-0.29,-0.72
2026-06-21 22:17:28.412,991.62,991.35,-0.27,-0.70
2026-06-21 22:17:29.046,991.64,991.34,-0.30,-0.74
2026-06-21 22:17:29.678,991.63,991.34,-0.30,-0.73
2026-06-21 22:17:30.312,991.61,991.34,-0.27,-0.70
2026-06-21 22:17:30.945,991.63,991.33,-0.30,-0.73
2026-06-21 22:17:31.576,991.59,991.33,-0.26,-0.68
2026-06-21 22:17:32.209,991.58,991.33,-0.25,-0.67
2026-06-21 22:17:32.841,991.60,991.33,-0.28,-0.70
2026-06-21 22:17:33.473,991.56,991.33,-0.23,-0.65
2026-06-21 22:17:34.106,991.53,991.32,-0.22,-0.62
2026-06-21 22:17:34.738,991.54,991.31,-0.23,-0.65
2026-06-21 22:17:35.371,991.54,991.31,-0.23,-0.64
2026-06-21 22:17:35.004,991.55,991.31,-0.24,-0.66
2026-06-21 22:17:36.636,991.56,991.31,-0.25,-0.67
2026-06-21 22:17:37.272,991.53,991.32,-0.21,-0.62
2026-06-21 22:17:37.898,991.54,991.31,-0.23,-0.64
2026-06-21 22:17:38.530,991.58,991.32,-0.26,-0.68
2026-06-21 22:17:39.163,991.54,991.32,-0.22,-0.62
2026-06-21 22:17:39.795,991.52,991.33,-0.19,-0.59
2026-06-21 22:17:40.427,991.56,991.32,-0.24,-0.66
2026-06-21 22:17:41.060,991.61,991.32,-0.29,-0.72
2026-06-21 22:17:41.693,991.62,991.33,-0.28,-0.71
2026-06-21 22:17:42.326,991.63,991.34,-0.29,-0.71
2026-06-21 22:17:42.959,991.62,991.36,-0.27,-0.69
2026-06-21 22:17:43.591,991.64,991.37,-0.27,-0.70
2026-06-21 22:17:44.225,991.61,991.38,-0.23,-0.64
2026-06-21 22:17:44.850,991.61,991.38,-0.23,-0.65
2026-06-21 22:17:45.482,991.68,991.37,-0.30,-0.74
2026-06-21 22:17:46.117,991.67,991.38,-0.30,-0.73
2026-06-21 22:17:46.749,991.69,991.38,-0.32,-0.75
2026-06-21 22:17:47.375,991.69,991.38,-0.31,-0.75
2026-06-21 22:17:48.008,991.73,991.37,-0.35,-0.79
2026-06-21 22:17:48.641,991.70,991.37,-0.32,-0.76
2026-06-21 22:17:49.273,991.71,991.37,-0.34,-0.78
2026-06-21 22:17:49.905,991.65,991.37,-0.29,-0.72
2026-06-21 22:17:50.538,991.62,991.34,-0.27,-0.70
2026-06-21 22:17:51.171,991.66,991.32,-0.34,-0.78
2026-06-21 22:17:51.803,991.69,991.31,-0.38,-0.82
2026-06-21 22:17:52.435,991.67,991.30,-0.37,-0.81
2026-06-21 22:17:53.068,991.64,991.29,-0.35,-0.79
2026-06-21 22:17:53.700,991.66,991.30,-0.36,-0.81
2026-06-21 22:17:54.325,991.68,991.31,-0.37,-0.82
2026-06-21 22:17:54.958,991.68,991.32,-0.36,-0.81
2026-06-21 22:17:55.590,991.74,991.32,-0.41,-0.86
2026-06-21 22:17:56.223,991.76,991.32,-0.44,-0.89
