timestamp,pressure_bag,pressure_bme,diff_pressure,v_wind_est,speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,power
2026-06-26 16:10:12.864,994.88,994.57,-30.54,-7.33,0.00,0.14,0.43,9.33,-0.00,0.00,0.00,0.00
2026-06-26 16:10:13.065,994.87,994.57,-29.19,-7.17,0.00,0.15,0.42,9.35,-0.00,-0.00,0.00,0.00
2026-06-26 16:10:13.456,994.88,994.53,-34.70,-7.81,0.00,0.13,0.40,9.36,0.00,0.00,-0.00,0.00
2026-06-26 16:10:13.846,994.88,994.59,-28.97,-7.14,0.00,0.13,0.42,9.37,0.00,0.00,0.00,0.00
2026-06-26 16:10:14.234,994.91,994.59,-32.82,-7.60,0.00,0.13,0.41,9.35,0.00,-0.00,-0.00,0.00
2026-06-26 16:10:14.623,994.92,994.56,-36.12,-7.97,0.00,0.13,0.42,9.34,0.00,0.00,0.00,0.00
2026-06-26 16:10:15.011,994.92,994.59,-32.43,-7.55,0.00,0.12,0.45,9.32,0.00,0.00,-0.00,0.00
2026-06-26 16:10:15.401,994.89,994.56,-32.67,-7.58,0.00,0.13,0.43,9.36,0.00,-0.00,0.00,0.00
2026-06-26 16:10:15.793,994.90,994.57,-32.37,-7.55,0.00,0.13,0.43,9.36,0.00,-0.00,0.00,0.00
2026-06-26 16:10:16.183,994.95,994.60,-34.98,-7.84,0.00,0.14,0.41,9.37,0.00,0.00,-0.00,0.00
2026-06-26 16:10:16.769,994.91,994.63,-27.62,-6.98,0.00,0.11,0.41,9.32,-0.00,0.00,0.00,0.00
2026-06-26 16:10:16.965,994.90,994.62,-28.02,-7.03,0.00,0.15,0.42,9.37,0.00,0.00,0.00,0.00
2026-06-26 16:10:17.356,994.95,994.63,-32.23,-7.54,0.00,0.14,0.45,9.38,0.00,0.00,-0.00,0.00
2026-06-26 16:10:17.743,994.92,994.60,-32.03,-7.52,0.00,0.13,0.43,9.36,-0.00,0.00,0.00,0.00
2026-06-26 16:10:18.135,994.95,994.61,-33.47,-7.69,0.00,0.13,0.43,9.34,0.00,0.00,0.00,0.00
2026-06-26 16:10:18.520,994.89,994.60,-29.39,-7.21,0.00,0.12,0.43,9.33,0.00,0.00,-0.00,0.00
2026-06-26 16:10:18.908,994.92,994.58,-33.26,-7.66,0.00,0.13,0.44,9.33,-0.00,0.00,-0.00,0.00
2026-06-26 16:10:19.296,994.91,994.64,-27.08,-6.92,0.00,0.13,0.45,9.35,0.00,-0.00,-0.00,0.00
2026-06-26 16:10:19.682,994.89,994.59,-29.83,-7.26,0.00,0.15,0.44,9.34,-0.00,0.00,0.00,0.00
2026-06-26 16:10:20.070,994.93,994.60,-33.10,-7.65,0.00,0.13,0.41,9.36,-0.00,-0.00,0.00,0.00
2026-06-26 16:10:20.652,994.93,994.61,-32.11,-7.53,0.00,0.24,0.52,9.26,0.01,0.00,-0.02,0.00
2026-06-26 16:10:20.850,994.91,994.62,-28.94,-7.15,0.00,0.29,0.07,9.56,-0.01,-0.17,0.00,0.00
2026-06-26 16:10:21.235,994.94,994.65,-29.61,-7.23,0.00,0.30,0.27,9.42,-0.01,-0.07,-0.03,0.00
2026-06-26 16:10:21.625,994.93,994.60,-32.89,-7.62,0.00,0.55,-0.20,9.32,-0.02,-0.16,0.03,0.00
2026-06-26 16:10:22.010,994.92,994.59,-33.61,-7.71,0.00,1.86,0.25,9.21,0.00,-0.02,-0.04,0.00
2026-06-26 16:10:22.400,994.89,994.58,-30.95,-7.39,0.00,0.18,0.48,9.29,0.00,-0.02,-0.02,0.00
2026-06-26 16:10:22.788,994.89,994.61,-28.12,-7.05,0.00,-0.06,0.42,9.32,0.00,0.03,0.02,0.00
2026-06-26 16:10:23.174,994.92,994.60,-32.37,-7.56,0.00,0.30,0.42,9.36,0.00,0.02,0.01,0.00
2026-06-26 16:10:23.558,994.91,994.61,-29.51,-7.22,0.00,0.18,0.44,9.34,-0.01,-0.03,-0.01,0.00
2026-06-26 16:10:23.942,994.92,994.62,-30.13,-7.30,0.00,-0.07,0.44,9.35,-0.00,-0.01,-0.00,0.00
