timestamp,pressure_bag,pressure_bme,diff_pressure,v_wind_est,speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,power
2026-06-27 19:50:09.600,-0.23,992.61,99284.34,5470.52,0.00,1.60,-0.33,9.54,-0.00,-0.00,-0.00,0
2026-06-27 19:50:09.610,-0.23,992.61,99284.34,5470.52,0.00,1.59,-0.33,9.55,-0.00,-0.00,-0.00,0
2026-06-27 19:50:09.620,-0.23,992.61,99284.34,5470.52,0.00,1.60,-0.34,9.54,-0.00,-0.01,-0.00,0
2026-06-27 19:50:09.630,992.70,992.61,-8.89,3.92,0.00,1.60,-0.34,9.54,-0.00,-0.01,-0.00,0
2026-06-27 19:50:09.640,992.70,992.61,-8.89,3.92,0.00,1.60,-0.34,9.54,-0.00,-0.01,-0.00,0
2026-06-27 19:50:09.650,992.70,992.61,-8.89,3.92,0.00,1.59,-0.34,9.55,-0.01,-0.00,0.00,0
2026-06-27 19:50:09.660,992.70,992.61,-8.89,3.92,0.00,1.59,-0.34,9.55,-0.01,-0.00,0.00,0
2026-06-27 19:50:09.670,992.70,992.61,-8.89,3.92,0.00,1.59,-0.34,9.55,-0.01,-0.00,0.00,0
2026-06-27 19:50:09.680,992.70,992.61,-8.89,3.92,0.00,1.59,-0.34,9.55,-0.01,-0.00,0.00,0
2026-06-27 19:50:09.690,992.70,992.61,-8.89,3.92,0.00,1.60,-0.34,9.58,-0.00,-0.00,0.00,0
2026-06-27 19:50:09.700,992.70,992.61,-8.89,3.92,0.00,1.60,-0.34,9.58,-0.00,-0.00,0.00,0
2026-06-27 19:50:09.710,992.70,992.61,-8.89,3.92,0.00,1.60,-0.34,9.58,-0.00,-0.00,0.00,0
2026-06-27 19:50:09.720,992.70,992.61,-8.89,3.92,0.00,1.60,-0.33,9.54,-0.00,0.00,-0.00,0
2026-06-27 19:50:09.730,992.70,992.61,-8.89,3.92,0.00,1.60,-0.33,9.54,-0.00,0.00,-0.00,0
2026-06-27 19:50:09.740,992.70,992.61,-8.89,3.92,0.00,1.60,-0.32,9.57,-0.00,0.00,-0.00,0
2026-06-27 19:50:09.750,992.70,992.61,-8.89,3.92,0.00,1.58,-0.31,9.55,-0.00,0.00,-0.00,0
2026-06-27 19:50:09.760,992.70,992.61,-8.89,3.92,0.00,1.60,-0.35,9.58,-0.00,0.00,-0.00,0
2026-06-27 19:50:09.770,992.70,992.58,-11.83,4.53,0.00,1.58,-0.31,9.56,-0.00,-0.00,0.00,0
2026-06-27 19:50:09.780,992.70,992.58,-11.83,4.53,0.00,1.58,-0.31,9.56,-0.00,-0.00,0.00,0
2026-06-27 19:50:09.790,992.67,992.58,-8.43,3.82,0.00,1.62,-0.31,9.55,-0.00,0.00,0.00,0
2026-06-27 19:50:09.800,992.67,992.58,-8.43,3.82,0.00,1.62,-0.31,9.55,-0.00,0.00,0.00,0
2026-06-27 19:50:09.810,992.67,992.58,-8.43,3.82,0.00,1.62,-0.31,9.55,-0.00,-0.00,-0.00,0
2026-06-27 19:50:09.820,992.67,992.58,-8.43,3.82,0.00,1.62,-0.31,9.55,-0.00,-0.00,-0.00,0
