timestamp,pressure_bag,pressure_bme,diff_pressure,v_wind_est,speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,power
2026-06-26 16:53:23.772,994.36,994.41,4.89,2.93,0.00,1.01,0.31,9.26,-0.00,0.00,-0.00,0.00
2026-06-26 16:53:23.972,994.38,994.42,4.21,2.72,0.00,1.01,0.29,9.29,0.00,-0.00,0.00,0.00
2026-06-26 16:53:24.363,994.38,994.42,3.61,2.52,0.00,0.99,0.30,9.29,-0.00,-0.00,0.00,0.00
2026-06-26 16:53:24.750,994.40,994.42,2.70,2.18,0.00,1.00,0.31,9.27,-0.00,-0.00,-0.00,0.00
2026-06-26 16:53:25.144,994.40,994.42,2.29,2.00,0.00,1.02,0.29,9.24,-0.00,-0.00,0.00,0.00
2026-06-26 16:53:25.537,994.40,994.43,2.54,2.11,0.00,0.99,0.29,9.25,0.00,0.00,-0.00,0.00
2026-06-26 16:53:25.934,994.40,994.43,2.61,2.14,0.00,1.00,0.30,9.27,0.00,0.00,0.00,0.00
2026-06-26 16:53:26.321,994.40,994.43,3.35,2.43,0.00,1.01,0.31,9.28,0.00,-0.01,0.00,0.00
2026-06-26 16:53:26.710,994.40,994.43,3.79,2.58,0.00,0.99,0.30,9.28,0.00,-0.00,-0.00,0.00
2026-06-26 16:53:27.103,994.40,994.44,4.44,2.79,0.00,1.01,0.29,9.27,0.00,0.00,-0.00,0.00
2026-06-26 16:53:27.679,994.41,994.44,2.96,2.28,0.00,1.01,0.31,9.29,0.00,-0.00,0.00,0.00
2026-06-26 16:53:27.882,994.41,994.45,3.90,2.62,0.00,1.00,0.30,9.25,0.00,0.00,0.00,0.00
2026-06-26 16:53:28.272,994.41,994.46,4.85,2.93,0.00,0.98,0.30,9.29,-0.00,-0.00,0.00,0.00
2026-06-26 16:53:28.667,994.41,994.46,4.08,2.68,0.00,1.00,0.30,9.28,0.00,0.00,-0.00,0.00
2026-06-26 16:53:29.057,994.42,994.45,3.69,2.55,0.00,0.99,0.30,9.27,0.00,-0.00,0.00,0.00
2026-06-26 16:53:29.452,994.42,994.45,3.44,2.47,0.00,1.02,0.29,9.28,0.00,0.00,-0.00,0.00
2026-06-26 16:53:29.842,994.41,994.46,4.68,2.87,0.00,1.01,0.32,9.28,0.00,0.00,-0.00,0.00
2026-06-26 16:53:30.226,994.41,994.46,5.11,3.00,0.00,0.99,0.30,9.25,0.00,0.00,0.00,0.00
2026-06-26 16:53:30.617,994.42,994.46,4.63,2.86,0.00,1.01,0.29,9.27,-0.00,0.00,0.00,0.00
2026-06-26 16:53:31.006,994.42,994.45,3.40,2.45,0.00,0.99,0.30,9.29,0.00,0.00,0.00,0.00
2026-06-26 16:53:31.588,994.41,994.45,3.19,2.38,0.00,1.02,0.32,9.27,0.00,-0.00,0.00,0.00
2026-06-26 16:53:31.788,994.41,994.45,4.24,2.74,0.00,1.00,0.30,9.27,-0.00,-0.00,0.00,0.00
2026-06-26 16:53:32.170,994.41,994.44,3.07,2.33,0.00,0.99,0.32,9.27,0.00,-0.00,0.00,0.00
2026-06-26 16:53:32.560,994.41,994.45,4.38,2.78,0.00,0.99,0.29,9.27,-0.00,0.00,0.00,0.00
2026-06-26 16:53:32.950,994.41,994.46,5.35,3.07,0.00,1.00,0.30,9.29,-0.00,0.00,0.00,0.00
2026-06-26 16:53:33.340,994.39,994.46,6.60,3.41,0.00,1.01,0.31,9.25,0.00,0.00,0.00,0.00
2026-06-26 16:53:33.736,994.39,994.46,6.70,3.44,0.00,1.02,0.30,9.27,0.00,-0.00,0.00,0.00
2026-06-26 16:53:34.124,994.40,994.46,6.55,3.40,0.00,1.01,0.33,9.27,0.00,0.00,-0.00,0.00
2026-06-26 16:53:34.511,994.38,994.45,6.53,3.40,0.00,1.00,0.29,9.29,0.00,-0.01,0.00,0.00
2026-06-26 16:53:34.904,994.37,994.46,8.28,3.82,0.00,1.00,0.30,9.28,0.00,-0.00,0.00,0.00
2026-06-26 16:53:35.490,994.38,994.46,8.26,3.82,0.00,1.00,0.27,9.27,0.00,0.00,0.00,0.00
2026-06-26 16:53:35.691,994.38,994.46,8.50,3.88,0.00,1.00,0.31,9.27,-0.00,0.00,0.00,0.00
2026-06-26 16:53:36.087,994.37,994.46,8.39,3.85,0.00,0.99,0.29,9.26,-0.00,-0.00,0.00,0.00
