timestamp,pressure_bag,pressure_bme,diff_pressure,v_wind_est,speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,power
2026-06-27 10:13:26.402,995.03,994.95,-7.98,-3.73,0.00,-0.33,0.36,9.38,0.00,-0.00,0.00,0.00
2026-06-27 10:13:26.403,995.03,994.95,-7.98,-3.73,0.00,-0.32,0.39,9.36,0.00,-0.00,0.00,0.00
2026-06-27 10:13:26.405,995.03,994.95,-7.98,-3.73,0.00,-0.32,0.39,9.36,0.00,-0.00,0.00,0.00
2026-06-27 10:13:26.406,995.03,994.95,-7.98,-3.73,0.00,-0.32,0.39,9.36,0.00,-0.00,0.00,0.00
2026-06-27 10:13:26.409,995.03,994.95,-7.98,-3.73,0.00,-0.32,0.39,9.36,0.00,-0.00,0.00,0.00
2026-06-27 10:13:26.412,995.03,994.95,-7.98,-3.73,0.00,-0.32,0.39,9.36,0.00,0.00,0.00,0.00
2026-06-27 10:13:26.414,995.03,994.95,-7.98,-3.73,0.00,-0.33,0.37,9.35,0.00,0.00,0.00,0.00
2026-06-27 10:13:26.419,995.03,994.95,-7.98,-3.73,0.00,-0.33,0.37,9.35,0.00,0.00,0.00,0.00
2026-06-27 10:13:26.423,995.03,994.95,-7.98,-3.73,0.00,-0.33,0.37,9.35,-0.00,0.00,0.00,0.00
2026-06-27 10:13:26.424,995.03,994.95,-7.98,-3.73,0.00,-0.33,0.35,9.38,-0.00,0.00,0.00,0.00
2026-06-27 10:13:26.426,995.03,994.95,-7.98,-3.73,0.00,-0.33,0.35,9.38,-0.00,0.00,0.00,0.00
2026-06-27 10:13:26.432,995.03,994.95,-7.98,-3.73,0.00,-0.33,0.35,9.38,-0.00,0.00,0.00,0.00
2026-06-27 10:13:26.434,995.03,994.95,-7.98,-3.73,0.00,-0.31,0.38,9.36,0.00,0.00,-0.00,0.00
2026-06-27 10:13:26.575,995.01,994.98,-3.16,-2.35,0.00,-0.32,0.36,9.37,0.00,0.00,-0.00,0.00
2026-06-27 10:13:26.579,995.01,994.98,-3.16,-2.35,0.00,-0.32,0.36,9.37,0.00,0.00,-0.00,0.00
2026-06-27 10:13:26.583,995.01,994.98,-3.16,-2.35,0.00,-0.32,0.36,9.37,0.00,0.00,0.00,0.00
2026-06-27 10:13:26.585,995.01,994.98,-3.16,-2.35,0.00,-0.34,0.38,9.39,0.00,0.00,0.00,0.00
2026-06-27 10:13:26.586,995.01,994.98,-3.16,-2.35,0.00,-0.34,0.38,9.39,0.00,0.00,0.00,0.00
2026-06-27 10:13:26.591,995.01,994.98,-3.16,-2.35,0.00,-0.34,0.38,9.39,0.00,0.00,0.00,0.00
2026-06-27 10:13:26.593,995.01,994.98,-3.16,-2.35,0.00,-0.33,0.38,9.38,0.00,-0.00,0.00,0.00
2026-06-27 10:13:26.594,995.01,994.98,-3.16,-2.35,0.00,-0.33,0.38,9.38,0.00,-0.00,0.00,0.00
2026-06-27 10:13:26.595,995.01,994.98,-3.16,-2.35,0.00,-0.33,0.38,9.38,0.00,-0.00,0.00,0.00
2026-06-27 10:13:26.597,995.01,994.98,-3.16,-2.35,0.00,-0.33,0.38,9.38,0.00,-0.00,0.00,0.00
2026-06-27 10:13:26.602,995.01,994.98,-3.16,-2.35,0.00,-0.33,0.38,9.38,0.00,-0.00,0.00,0.00
2026-06-27 10:13:26.603,995.01,994.98,-3.16,-2.35,0.00,-0.33,0.37,9.37,0.00,0.00,0.00,0.00
2026-06-27 10:13:26.604,995.01,994.98,-3.16,-2.35,0.00,-0.33,0.37,9.37,0.00,0.00,0.00,0.00
2026-06-27 10:13:26.606,995.01,994.98,-3.16,-2.35,0.00,-0.33,0.37,9.37,0.00,0.00,0.00,0.00
2026-06-27 10:13:26.607,995.01,994.98,-3.16,-2.35,0.00,-0.33,0.37,9.37,0.00,0.00,0.00,0.00
2026-06-27 10:13:26.610,995.01,994.98,-3.16,-2.35,0.00,-0.33,0.37,9.37,0.00,0.00,0.00,0.00
2026-06-27 10:13:26.753,995.02,994.98,-4.11,-2.68,0.00,-0.32,0.36,9.36,-0.00,0.00,-0.00,0.00
2026-06-27 10:13:26.754,995.02,994.98,-4.11,-2.68,0.00,-0.33,0.36,9.36,-0.00,-0.00,0.00,0.00
2026-06-27 10:13:26.755,995.02,994.98,-4.11,-2.68,0.00,-0.33,0.36,9.36,-0.00,-0.00,0.00,0.00
2026-06-27 10:13:26.757,995.02,994.98,-4.11,-2.68,0.00,-0.33,0.36,9.36,-0.00,-0.00,0.00,0.00
