timestamp,pressure_mpl,pressure_bme,diff_pressure,v_wind_est,speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2026-06-23 20:05:29.632,990.00,991.52,151.65,16.33,0.00,0.66,0.37,9.28,0.00,-0.00,-0.00
2026-06-23 20:05:29.633,990.00,991.52,151.65,16.33,0.00,0.66,0.37,9.28,0.00,-0.00,-0.00
2026-06-23 20:05:29.638,990.00,991.52,151.65,16.33,0.00,0.66,0.37,9.28,0.00,-0.00,-0.00
2026-06-23 20:05:29.640,990.00,991.52,151.65,16.33,0.00,0.65,0.39,9.27,0.00,-0.00,-0.00
2026-06-23 20:05:29.641,990.00,991.52,151.65,16.33,0.00,0.65,0.39,9.27,0.00,-0.00,-0.00
2026-06-23 20:05:29.642,990.00,991.52,151.65,16.33,0.00,0.65,0.39,9.27,0.00,-0.00,-0.00
2026-06-23 20:05:29.644,990.00,991.52,151.65,16.33,0.00,0.65,0.39,9.27,0.00,-0.00,-0.00
2026-06-23 20:05:29.649,990.00,991.52,151.65,16.33,0.00,0.65,0.39,9.27,0.00,-0.00,-0.00
2026-06-23 20:05:29.650,990.00,991.52,151.65,16.33,0.00,0.66,0.40,9.33,0.00,-0.00,-0.00
2026-06-23 20:05:29.651,990.00,991.52,151.65,16.33,0.00,0.66,0.40,9.33,0.00,-0.00,-0.00
2026-06-23 20:05:29.652,990.00,991.52,151.65,16.33,0.00,0.66,0.40,9.33,0.00,-0.00,-0.00
2026-06-23 20:05:29.653,990.00,991.52,151.65,16.33,0.00,0.66,0.40,9.33,0.00,-0.00,-0.00
2026-06-23 20:05:29.659,990.00,991.52,151.65,16.33,0.00,0.66,0.40,9.33,0.00,-0.00,-0.00
2026-06-23 20:05:29.660,990.00,991.52,151.65,16.33,0.00,0.66,0.38,9.31,0.00,-0.00,0.00
2026-06-23 20:05:29.662,990.00,991.52,151.65,16.33,0.00,0.66,0.38,9.31,0.00,-0.00,0.00
2026-06-23 20:05:29.663,990.00,991.52,151.65,16.33,0.00,0.66,0.38,9.31,0.00,-0.00,0.00
2026-06-23 20:05:29.665,990.00,991.52,151.65,16.33,0.00,0.66,0.38,9.31,0.00,-0.00,0.00
2026-06-23 20:05:29.666,990.00,991.52,151.65,16.33,0.00,0.66,0.38,9.31,0.00,-0.00,0.00
2026-06-23 20:05:29.669,990.00,991.52,151.65,16.33,0.00,0.66,0.38,9.31,-0.00,0.00,0.00
2026-06-23 20:05:29.670,990.00,991.52,151.65,16.33,0.00,0.67,0.36,9.28,-0.00,0.00,0.00
2026-06-23 20:05:29.671,990.00,991.52,151.65,16.33,0.00,0.67,0.36,9.28,-0.00,0.00,0.00
2026-06-23 20:05:29.673,990.00,991.52,151.65,16.33,0.00,0.67,0.36,9.28,-0.00,0.00,0.00
2026-06-23 20:05:29.674,990.00,991.52,151.65,16.33,0.00,0.67,0.36,9.28,-0.00,0.00,0.00
2026-06-23 20:05:29.679,990.00,991.52,151.65,16.33,0.00,0.67,0.36,9.28,-0.00,0.00,0.00
2026-06-23 20:05:29.680,990.00,991.52,151.65,16.33,0.00,0.66,0.36,9.31,-0.00,0.00,-0.00
2026-06-23 20:05:29.682,990.00,991.52,151.65,16.33,0.00,0.66,0.36,9.31,-0.00,0.00,-0.00
2026-06-23 20:05:29.683,990.00,991.52,151.65,16.33,0.00,0.66,0.36,9.31,-0.00,0.00,-0.00
2026-06-23 20:05:29.684,990.00,991.52,151.65,16.33,0.00,0.66,0.36,9.31,-0.00,0.00,-0.00
2026-06-23 20:05:29.689,990.00,991.52,151.65,16.33,0.00,0.66,0.36,9.31,-0.00,0.00,-0.00
2026-06-23 20:05:29.690,990.00,991.52,151.65,16.33,0.00,0.65,0.40,9.29,-0.00,0.00,0.00
2026-06-23 20:05:29.691,990.00,991.52,151.65,16.33,0.00,0.65,0.40,9.29,-0.00,0.00,0.00
2026-06-23 20:05:29.693,990.00,991.52,151.65,16.33,0.00,0.65,0.40,9.29,-0.00,0.00,0.00
2026-06-23 20:05:29.694,990.00,991.52,151.65,16.33,0.00,0.65,0.40,9.29,-0.00,0.00,0.00
2026-06-23 20:05:29.698,990.00,991.52,151.65,16.33,0.00,0.65,0.40,9.29,-0.00,0.00,0.00
2026-06-23 20:05:29.700,990.00,991.52,151.65,16.33,0.00,0.66,0.38,9.28,0.00,-0.00,0.00
2026-06-23 20:05:29.701,990.00,991.52,151.65,16.33,0.00,0.66,0.38,9.28,0.00,-0.00,0.00
2026-06-23 20:05:29.702,990.00,991.52,151.65,16.33,0.00,0.66,0.38,9.28,0.00,-0.00,0.00
2026-06-23 20:05:29.703,990.00,991.52,151.65,16.33,0.00,0.66,0.38,9.28,0.00,-0.00,0.00
2026-06-23 20:05:29.704,990.00,991.52,151.65,16.33,0.00,0.66,0.38,9.28,0.00,-0.00,0.00
2026-06-23 20:05:29.709,990.00,991.52,151.65,16.33,0.00,0.66,0.38,9.28,0.00,-0.00,0.00
2026-06-23 20:05:29.711,990.00,991.52,151.65,16.33,0.00,0.67,0.37,9.31,0.00,-0.00,0.00
2026-06-23 20:05:29.712,990.00,991.52,151.65,16.33,0.00,0.67,0.37,9.31,0.00,-0.00,0.00
2026-06-23 20:05:29.714,990.00,991.52,151.65,16.33,0.00,0.67,0.37,9.31,0.00,-0.00,0.00
2026-06-23 20:05:29.715,990.00,991.52,151.65,16.33,0.00,0.67,0.37,9.31,0.00,-0.00,0.00
2026-06-23 20:05:29.716,990.00,991.52,151.65,16.33,0.00,0.67,0.37,9.31,0.00,-0.00,0.00
2026-06-23 20:05:29.719,990.00,991.52,151.65,16.33,0.00,0.67,0.37,9.31,-0.00,-0.00,-0.00
2026-06-23 20:05:29.720,990.00,991.52,151.65,16.33,0.00,0.67,0.37,9.32,-0.00,-0.00,-0.00
2026-06-23 20:05:29.721,990.00,991.52,151.65,16.33,0.00,0.67,0.37,9.32,-0.00,-0.00,-0.00
2026-06-23 20:05:29.722,990.00,991.52,151.65,16.33,0.00,0.67,0.37,9.32,-0.00,-0.00,-0.00
2026-06-23 20:05:29.724,990.00,991.52,151.65,16.33,0.00,0.67,0.37,9.32,-0.00,-0.00,-0.00
2026-06-23 20:05:29.728,990.00,991.52,151.65,16.33,0.00,0.67,0.37,9.32,-0.00,-0.00,-0.00
2026-06-23 20:05:29.730,990.00,991.52,151.65,16.33,0.00,0.66,0.39,9.31,0.00,-0.00,0.00
2026-06-23 20:05:29.731,990.00,991.52,151.65,16.33,0.00,0.66,0.39,9.31,0.00,-0.00,0.00
2026-06-23 20:05:29.920,990.00,991.52,151.67,16.33,0.00,0.65,0.37,9.31,-0.00,0.00,0.00
2026-06-23 20:05:29.921,990.00,991.52,151.67,16.33,0.00,0.65,0.37,9.31,-0.00,0.00,0.00
2026-06-23 20:05:29.923,990.00,991.52,151.67,16.33,0.00,0.65,0.37,9.31,-0.00,0.00,0.00
2026-06-23 20:05:29.924,990.00,991.52,151.67,16.33,0.00,0.65,0.37,9.31,-0.00,0.00,0.00
2026-06-23 20:05:29.928,990.00,991.52,151.67,16.33,0.00,0.65,0.37,9.31,-0.00,0.00,0.00
2026-06-23 20:05:29.930,990.00,991.52,151.67,16.33,0.00,0.66,0.37,9.30,-0.00,0.00,0.00
2026-06-23 20:05:29.932,990.00,991.52,151.67,16.33,0.00,0.66,0.37,9.30,-0.00,0.00,0.00
2026-06-23 20:05:29.933,990.00,991.52,151.67,16.35,0.00,0.66,0.37,9.30,-0.00,0.00,0.00
2026-06-23 20:05:29.934,990.00,991.52,151.67,16.35,0.00,0.66,0.37,9.30,-0.00,0.00,0.00
2026-06-23 20:05:29.938,990.00,991.52,151.67,16.35,0.00,0.66,0.37,9.30,-0.00,0.00,0.00
2026-06-23 20:05:29.940,990.00,991.52,151.67,16.35,0.00,0.67,0.37,9.29,-0.00,-0.00,0.00
2026-06-23 20:05:29.941,990.00,991.52,151.67,16.35,0.00,0.67,0.37,9.29,-0.00,-0.00,0.00
2026-06-23 20:05:29.943,990.00,991.52,151.67,16.35,0.00,0.67,0.37,9.29,-0.00,-0.00,0.00
2026-06-23 20:05:29.944,990.00,991.52,151.67,16.35,0.00,0.67,0.37,9.29,-0.00,-0.00,0.00
2026-06-23 20:05:29.949,990.00,991.52,151.67,16.35,0.00,0.67,0.37,9.29,-0.00,-0.00,0.00
2026-06-23 20:05:29.951,990.00,991.52,151.67,16.35,0.00,0.67,0.37,9.28,-0.00,-0.00,-0.00
2026-06-23 20:05:29.952,990.00,991.52,151.67,16.35,0.00,0.67,0.37,9.28,-0.00,-0.00,-0.00
2026-06-23 20:05:29.953,990.00,991.52,151.67,16.35,0.00,0.67,0.37,9.28,-0.00,-0.00,-0.00
2026-06-23 20:05:29.954,990.00,991.52,151.67,16.35,0.00,0.67,0.37,9.28,-0.00,-0.00,-0.00
2026-06-23 20:05:29.959,990.00,991.52,151.67,16.35,0.00,0.67,0.37,9.28,-0.00,-0.00,-0.00
2026-06-23 20:05:29.961,990.00,991.52,151.67,16.35,0.00,0.66,0.39,9.29,-0.00,0.00,0.00
2026-06-23 20:05:29.962,990.00,991.52,151.67,16.35,0.00,0.66,0.39,9.29,-0.00,0.00,0.00
2026-06-23 20:05:29.964,990.00,991.52,151.67,16.35,0.00,0.66,0.39,9.29,-0.00,0.00,0.00
2026-06-23 20:05:29.965,990.00,991.52,151.67,16.35,0.00,0.66,0.39,9.29,-0.00,0.00,0.00
2026-06-23 20:05:29.966,990.00,991.52,151.67,16.35,0.00,0.66,0.39,9.29,-0.00,0.00,0.00
2026-06-23 20:05:29.967,990.00,991.52,151.67,16.35,0.00,0.66,0.39,9.29,-0.00,0.00,0.00
2026-06-23 20:05:29.970,990.00,991.52,151.67,16.35,0.00,0.66,0.39,9.29,0.00,0.00,-0.00
2026-06-23 20:05:29.971,990.00,991.52,151.67,16.35,0.00,0.66,0.40,9.27,0.00,0.00,-0.00
2026-06-23 20:05:29.972,990.00,991.52,151.67,16.35,0.00,0.66,0.40,9.27,0.00,0.00,-0.00
2026-06-23 20:05:29.973,990.00,991.52,151.67,16.35,0.00,0.66,0.40,9.27,0.00,0.00,-0.00
2026-06-23 20:05:29.974,990.00,991.52,151.67,16.35,0.00,0.66,0.40,9.27,0.00,0.00,-0.00
2026-06-23 20:05:29.979,990.00,991.52,151.67,16.35,0.00,0.66,0.40,9.27,0.00,0.00,-0.00
2026-06-23 20:05:29.981,990.00,991.52,151.67,16.35,0.00,0.65,0.38,9.31,-0.00,0.00,0.00
2026-06-23 20:05:29.982,990.00,991.52,151.67,16.35,0.00,0.65,0.38,9.31,-0.00,0.00,0.00
2026-06-23 20:05:29.984,990.00,991.52,151.67,16.35,0.00,0.65,0.38,9.31,-0.00,0.00,0.00
2026-06-23 20:05:29.989,990.00,991.52,151.67,16.35,0.00,0.65,0.38,9.31,-0.00,0.00,0.00
2026-06-23 20:05:29.990,990.00,991.52,151.67,16.35,0.00,0.66,0.38,9.27,-0.00,0.00,0.00
2026-06-23 20:05:29.992,990.00,991.52,151.67,16.35,0.00,0.66,0.38,9.27,-0.00,0.00,0.00
2026-06-23 20:05:29.993,990.00,991.52,151.67,16.35,0.00,0.66,0.38,9.27,-0.00,0.00,0.00
2026-06-23 20:05:29.995,990.00,991.52,151.67,16.35,0.00,0.66,0.38,9.27,-0.00,0.00,0.00
2026-06-23 20:05:29.000,990.00,991.52,151.67,16.35,0.00,0.66,0.38,9.27,-0.00,0.00,0.00
2026-06-23 20:05:29.001,990.00,991.52,151.67,16.35,0.00,0.66,0.39,9.30,-0.00,0.00,0.00
2026-06-23 20:05:29.002,990.00,991.52,151.67,16.35,0.00,0.66,0.39,9.30,-0.00,0.00,0.00
2026-06-23 20:05:29.003,990.00,991.52,151.67,16.35,0.00,0.66,0.39,9.30,-0.00,0.00,0.00
2026-06-23 20:05:30.004,990.00,991.52,151.67,16.35,0.00,0.66,0.39,9.30,-0.00,0.00,0.00
2026-06-23 20:05:30.010,990.00,991.52,151.67,16.35,0.00,0.66,0.39,9.30,-0.00,0.00,0.00
2026-06-23 20:05:30.011,990.00,991.52,151.67,16.35,0.00,0.66,0.37,9.32,-0.00,0.00,0.00
2026-06-23 20:05:30.013,990.00,991.52,151.67,16.35,0.00,0.66,0.37,9.32,-0.00,0.00,0.00
2026-06-23 20:05:30.014,990.00,991.52,151.67,16.35,0.00,0.66,0.37,9.32,-0.00,0.00,0.00
2026-06-23 20:05:30.015,990.00,991.52,151.67,16.35,0.00,0.66,0.37,9.32,-0.00,0.00,0.00
2026-06-23 20:05:30.016,990.00,991.52,151.67,16.35,0.00,0.66,0.37,9.32,-0.00,0.00,0.00
2026-06-23 20:05:30.018,990.00,991.52,151.67,16.35,0.00,0.66,0.37,9.32,-0.00,0.00,0.00
2026-06-23 20:05:30.020,990.00,991.52,151.67,16.35,0.00,0.66,0.37,9.32,-0.00,0.00,0.00
2026-06-23 20:05:30.211,990.00,991.54,153.77,16.46,0.00,0.66,0.40,9.32,0.00,0.01,0.00
2026-06-23 20:05:30.213,990.00,991.54,153.77,16.46,0.00,0.66,0.37,9.28,0.00,0.01,0.00
2026-06-23 20:05:30.214,990.00,991.54,153.77,16.46,0.00,0.66,0.37,9.28,0.00,0.01,0.00
2026-06-23 20:05:30.215,990.00,991.54,153.77,16.46,0.00,0.66,0.37,9.28,0.00,0.01,0.00
2026-06-23 20:05:30.216,990.00,991.54,153.77,16.48,0.00,0.66,0.37,9.28,0.00,0.01,0.00
2026-06-23 20:05:30.218,990.00,991.54,153.77,16.48,0.00,0.66,0.37,9.28,0.00,0.01,0.00
2026-06-23 20:05:30.219,990.00,991.54,153.77,16.48,0.00,0.66,0.37,9.28,0.00,0.01,0.00
2026-06-23 20:05:30.221,990.00,991.54,153.77,16.48,0.00,0.66,0.37,9.28,0.00,0.00,-0.00
2026-06-23 20:05:30.222,990.00,991.54,153.77,16.48,0.00,0.66,0.38,9.31,0.00,0.00,-0.00
2026-06-23 20:05:30.223,990.00,991.54,153.77,16.48,0.00,0.66,0.38,9.31,0.00,0.00,-0.00
