timestamp,pressure_mpl,pressure_bme,diff_pressure,v_wind_est,speed,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
2026-06-23 20:18:42.845,992.53,991.88,-64.90,-10.66,0.00,1.55,0.30,9.15,-0.00,0.00,0.00
2026-06-23 20:18:43.231,992.59,991.90,-68.87,-10.98,0.00,1.53,0.31,9.16,-0.00,0.00,0.00
2026-06-23 20:18:43.808,992.56,991.88,-67.65,-10.89,0.00,1.64,0.33,9.62,0.00,0.00,0.00
2026-06-23 20:18:44.382,992.52,991.89,-63.25,-10.53,0.00,1.65,0.32,9.61,0.00,0.00,-0.00
2026-06-23 20:18:44.962,992.57,991.86,-71.14,-11.16,0.00,1.64,0.32,9.63,0.00,-0.00,0.00
2026-06-23 20:18:45.543,992.52,991.87,-64.99,-10.67,0.00,1.63,0.32,9.61,-0.00,0.00,0.00
2026-06-23 20:18:46.123,992.57,991.85,-71.18,-11.17,0.00,1.63,0.32,9.64,-0.00,0.00,0.00
2026-06-23 20:18:46.706,992.51,991.84,-67.29,-10.86,0.00,1.62,0.34,9.60,0.00,0.00,-0.00
2026-06-23 20:18:47.277,992.54,991.87,-67.15,-10.85,0.00,1.62,0.32,9.64,0.00,-0.00,0.00
2026-06-23 20:18:47.859,992.57,991.87,-70.36,-11.10,0.00,1.62,0.32,9.63,0.00,0.00,0.00
2026-06-23 20:18:48.622,992.53,991.87,-66.32,-10.79,0.00,1.62,0.33,9.66,0.00,0.00,0.00
2026-06-23 20:18:49.012,992.54,991.83,-70.53,-11.13,0.00,1.62,0.32,9.66,0.00,0.00,0.00
2026-06-23 20:18:49.585,992.54,991.85,-69.21,-11.02,0.00,1.60,0.34,9.61,0.00,-0.01,0.00
2026-06-23 20:18:50.158,992.58,991.86,-71.43,-11.20,0.00,1.62,0.31,9.62,0.00,0.00,-0.00
2026-06-23 20:18:50.735,992.55,991.87,-68.04,-10.93,0.00,1.64,0.32,9.64,0.00,0.00,-0.00
2026-06-23 20:18:51.309,992.57,991.86,-71.18,-11.18,0.00,1.62,0.31,9.60,0.00,0.00,0.00
2026-06-23 20:18:51.883,992.54,991.88,-66.49,-10.80,0.00,1.63,0.31,9.64,-0.00,0.00,-0.00
2026-06-23 20:18:52.461,992.57,991.86,-70.43,-11.12,0.00,1.63,0.33,9.63,-0.00,0.00,0.00
2026-06-23 20:18:53.035,992.57,991.86,-71.10,-11.17,0.00,1.62,0.32,9.64,0.00,0.00,0.00
2026-06-23 20:18:53.613,992.59,991.89,-69.58,-11.05,0.00,1.62,0.32,9.61,0.00,0.00,0.00
2026-06-23 20:18:54.370,992.59,991.89,-70.00,-11.09,0.00,1.62,0.31,9.62,0.00,0.00,0.00
2026-06-23 20:18:54.758,992.58,991.91,-67.05,-10.85,0.00,1.63,0.33,9.60,0.00,0.00,0.00
2026-06-23 20:18:55.331,992.58,991.86,-72.22,-11.26,0.00,1.64,0.19,9.64,0.00,0.00,-0.00
2026-06-23 20:18:55.904,992.58,991.88,-70.50,-11.13,0.00,1.65,0.33,9.61,0.00,0.00,0.00
2026-06-23 20:18:56.482,992.59,991.90,-68.72,-10.98,0.00,1.64,0.34,9.61,0.00,0.00,-0.00
2026-06-23 20:18:57.055,992.61,991.90,-70.94,-11.16,0.00,1.62,0.33,9.60,-0.00,0.00,0.00
2026-06-23 20:18:57.635,992.61,991.91,-70.05,-11.09,0.00,1.63,0.30,9.62,0.00,-0.00,0.00
2026-06-23 20:18:58.217,992.59,991.91,-68.30,-10.95,0.00,1.62,0.31,9.63,0.00,0.00,-0.00
2026-06-23 20:18:58.798,992.58,991.92,-66.50,-10.81,0.00,1.64,0.31,9.63,0.00,0.00,0.00
2026-06-23 20:18:59.379,992.59,991.92,-66.83,-10.83,0.00,1.64,0.31,9.60,0.00,-0.00,0.00
2026-06-23 20:19:00.151,992.58,991.93,-64.31,-10.63,0.00,1.64,0.32,9.64,0.00,-0.00,-0.00
2026-06-23 20:19:00.544,992.62,991.89,-72.69,-11.30,0.00,1.66,0.34,9.60,0.00,-0.00,0.00
2026-06-23 20:19:01.124,992.61,991.92,-68.76,-10.99,0.00,1.62,0.31,9.65,0.00,0.00,-0.00
2026-06-23 20:19:01.698,992.60,991.88,-72.33,-11.27,0.00,1.64,0.33,9.64,0.00,-0.00,0.00
2026-06-23 20:19:02.277,992.58,991.90,-68.32,-10.95,0.00,1.63,0.33,9.61,0.00,-0.00,0.00
2026-06-23 20:19:02.851,992.60,991.91,-68.13,-10.94,0.00,1.64,0.33,9.64,0.00,0.00,0.00
2026-06-23 20:19:03.426,992.61,991.93,-67.98,-10.93,0.00,1.63,0.32,9.63,-0.00,0.00,0.00
2026-06-23 20:19:03.002,992.62,991.91,-70.93,-11.16,0.00,1.65,0.31,9.63,0.00,-0.00,0.00
