timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2026-06-19 14:45:24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026-06-19 14:45:24,-1.96,-0.08,9.22,0.00,-0.01,0.00,40.06,1.38,-90.25
2026-06-19 14:45:24,-2.01,0.01,9.56,-0.00,0.03,0.01,23.88,1.06,-55.38
2026-06-19 14:45:24,-1.97,-0.06,9.61,0.00,0.02,0.00,23.50,1.88,-54.06
2026-06-19 14:45:24,1.56,-0.37,9.10,-0.22,-0.19,-0.15,5.06,-32.88,-81.38
2026-06-19 14:45:24,-0.20,-0.04,9.65,0.00,-0.00,0.00,-7.69,-34.19,-74.19
2026-06-19 14:45:24,-0.18,-0.03,9.68,0.00,0.00,-0.00,-6.69,-33.56,-74.06
2026-06-19 14:45:24,-0.19,0.01,9.69,0.00,0.00,-0.00,-8.19,-33.69,-74.50
2026-06-19 14:45:24,-0.19,-0.10,9.70,0.00,-0.01,0.00,-6.56,-34.50,-75.00
2026-06-19 14:45:24,-0.19,-0.05,9.69,-0.01,-0.00,0.00,-7.69,-33.25,-74.19
2026-06-19 14:45:24,-0.18,0.54,9.69,0.01,-0.00,0.00,-6.56,-39.25,-70.25
2026-06-19 14:45:24,-0.17,1.23,9.55,-0.02,-0.02,-0.03,-6.50,-44.19,-66.38
2026-06-19 14:45:24,1.39,-0.24,9.46,-0.02,-0.31,-0.06,-14.69,-35.50,-74.56
2026-06-19 14:45:24,1.49,-0.20,9.48,-0.01,0.03,0.00,-17.00,-35.06,-74.19
2026-06-19 14:45:24,1.43,-0.21,9.50,0.00,0.01,0.00,-16.69,-34.69,-75.38
2026-06-19 14:45:24,-0.25,8.20,4.73,1.95,0.01,0.00,3.00,-86.38,-14.75
2026-06-19 14:45:24,-0.15,9.43,-0.10,-0.03,0.00,0.00,0.38,-75.69,34.50
2026-06-19 14:45:24,-0.16,9.81,-0.16,0.07,0.02,0.00,-0.25,-74.50,34.19
2026-06-19 14:45:24,-0.15,9.78,-0.20,-0.00,-0.00,0.00,-0.38,-74.06,35.38
2026-06-19 14:45:24,-0.14,9.74,-0.19,-0.01,-0.00,-0.00,-0.06,-74.88,35.38
2026-06-19 14:45:24,-0.16,9.75,-0.17,0.07,-0.00,-0.00,-0.38,-74.06,35.00
2026-06-19 14:45:24,-0.91,9.83,-1.24,0.21,6.30,-0.91,-6.88,-68.75,44.25
2026-06-19 14:45:24,0.22,8.32,-4.96,0.39,0.57,-0.55,-27.25,-72.75,26.06
2026-06-19 14:45:24,-0.07,1.62,-9.42,0.04,-0.01,-0.07,-8.06,-52.06,75.56
2026-06-19 14:46:24,-0.23,1.71,-9.58,-0.00,0.00,0.00,-7.75,-52.19,74.38
2026-06-19 14:46:24,-0.23,1.69,-9.57,-0.00,0.00,0.00,-7.50,-51.75,75.56
2026-06-19 14:46:24,-0.28,1.56,-9.56,0.00,-0.00,0.01,-6.25,-51.75,75.19
2026-06-19 14:46:24,-0.59,0.86,-9.60,0.20,0.14,-0.02,-9.06,-46.25,77.56
2026-06-19 14:46:24,-0.09,0.34,-9.69,0.09,-0.04,0.06,-9.75,-42.50,80.38
2026-06-19 14:46:24,-0.14,0.19,-9.68,-0.01,0.01,-0.03,-9.75,-40.69,80.00
2026-06-19 14:46:24,-0.21,-0.31,-9.68,0.03,-0.00,0.00,-7.56,-36.50,83.25
2026-06-19 14:46:24,-0.93,-0.35,-9.82,0.04,-0.87,-0.20,-6.75,-36.50,82.50
2026-06-19 14:46:24,-0.36,0.41,-9.71,0.04,0.06,0.01,0.25,-45.25,77.69
2026-06-19 14:46:24,-0.16,0.28,-9.67,0.03,-0.01,0.01,-0.88,-43.75,77.56
2026-06-19 14:46:24,-0.85,1.54,-9.14,-0.07,0.49,-0.01,-2.56,-46.38,77.50
2026-06-19 14:46:24,-0.20,5.50,-7.84,-0.13,0.11,0.10,-11.69,-71.19,49.19
2026-06-19 14:46:24,1.46,5.74,-5.98,-0.44,-0.02,0.28,-15.50,-66.38,37.88
2026-06-19 14:46:24,-0.59,8.88,3.71,-0.59,-0.50,0.01,-2.88,-60.50,-39.25
2026-06-19 14:46:24,-8.37,2.43,-4.49,0.07,-0.11,-0.02,60.38,-24.00,35.19
2026-06-19 14:46:24,-9.04,1.51,-3.67,0.04,-0.10,-0.07,71.38,-15.25,28.38
