timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2026-06-19 14:31:24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026-06-19 14:31:24,-0.50,0.35,8.71,0.00,-0.01,0.00,25.12,-38.94,-86.81
2026-06-19 14:31:24,-0.29,0.41,9.29,0.00,0.00,-0.00,23.62,-40.81,-86.38
2026-06-19 14:31:24,-0.16,0.14,9.36,-0.00,0.00,0.00,21.75,-40.06,-86.38
2026-06-19 14:31:24,-0.22,2.91,8.42,1.87,-0.03,0.01,22.12,-47.56,-77.94
2026-06-19 14:31:24,-0.17,9.70,1.83,2.54,0.76,-1.23,29.19,-71.50,9.69
2026-06-19 14:31:24,0.07,9.32,-1.42,-0.13,0.03,0.09,25.12,-63.62,30.69
2026-06-19 14:31:24,0.08,9.29,-1.69,0.06,0.01,0.00,23.25,-63.25,31.88
2026-06-19 14:31:24,0.08,9.33,-1.10,-0.08,0.00,0.01,23.62,-64.38,29.06
2026-06-19 14:31:24,0.07,9.35,-1.00,0.03,0.00,-0.01,22.50,-65.50,28.69
2026-06-19 14:31:24,-0.01,9.41,-1.26,-0.05,0.10,0.02,25.12,-65.50,28.69
2026-06-19 14:31:24,-0.02,9.32,-1.13,0.05,-0.01,0.00,23.62,-64.00,29.50
2026-06-19 14:31:24,0.01,9.34,-1.14,-0.03,0.00,0.00,24.75,-64.38,29.50
2026-06-19 14:31:24,0.00,9.33,-1.16,-0.03,0.01,-0.02,23.62,-65.88,29.50
2026-06-19 14:31:24,0.00,9.36,-1.08,0.12,0.00,-0.01,24.38,-65.12,28.69
2026-06-19 14:31:24,0.04,9.35,-1.10,-0.01,0.00,0.01,23.25,-65.88,29.50
2026-06-19 14:31:24,0.02,9.32,0.18,-0.70,-0.01,-0.00,22.50,-67.38,24.62
2026-06-19 14:31:24,0.00,0.09,9.37,0.02,-0.05,-0.47,27.38,-38.19,-84.56
2026-06-19 14:31:24,0.00,0.07,9.35,0.03,-0.00,0.02,22.50,-38.56,-88.19
2026-06-19 14:31:24,0.00,0.13,9.37,-0.00,0.00,0.00,22.50,-38.56,-88.62
2026-06-19 14:31:24,-0.01,0.12,9.38,-0.00,-0.00,0.00,22.88,-38.19,-88.62
2026-06-19 14:31:24,0.25,0.44,9.34,-0.04,-0.05,0.01,19.50,-38.56,-87.81
2026-06-19 14:31:24,-1.31,-0.22,3.59,-4.49,6.01,-0.75,27.75,-69.25,-45.69
2026-06-19 14:31:24,-1.27,-5.35,7.90,0.04,-0.00,0.01,28.12,40.38,-72.00
