timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2026-06-19 12:37:24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026-06-19 12:37:24,-7.75,-6.22,-0.02,-0.10,0.00,-0.01,82.06,65.50,-33.75
2026-06-19 12:37:24,-7.72,-6.22,0.00,-0.01,0.01,-0.02,81.31,65.50,-34.94
2026-06-19 12:37:24,-7.71,-6.26,-0.01,-0.01,0.02,-0.04,82.06,64.38,-36.12
2026-06-19 12:37:24,-7.71,-6.26,0.01,0.00,0.00,-0.01,82.06,67.00,-34.12
2026-06-19 12:37:24,-2.66,-2.26,8.82,0.05,-0.06,0.18,38.25,-6.00,-94.31
2026-06-19 12:37:24,-0.01,0.18,9.37,-0.06,-0.04,-0.65,14.62,-40.12,-84.12
2026-06-19 12:37:24,-0.09,0.22,9.34,-0.01,0.00,-0.00,20.62,-39.38,-87.81
2026-06-19 12:37:24,-0.10,0.20,9.35,-0.00,0.00,0.00,21.75,-39.38,-87.75
2026-06-19 12:37:24,-0.10,0.15,9.35,0.01,0.00,-0.00,20.62,-38.62,-88.56
2026-06-19 12:37:24,-0.18,-0.88,8.89,-0.04,0.33,0.43,18.75,-22.50,-90.94
