timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2026-06-19 11:25:24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026-06-19 11:25:24,-2.72,7.75,-4.52,0.02,0.03,0.03,34.75,-42.19,51.69
2026-06-19 11:25:24,-3.76,18.49,-3.42,0.02,1.01,-0.17,34.00,-41.50,52.12
2026-06-19 11:25:24,-1.36,4.25,8.09,-0.32,-0.34,-0.01,44.81,-49.31,-68.44
2026-06-19 11:25:24,-1.55,0.59,9.38,-0.11,0.07,-1.15,58.25,4.81,-95.62
2026-06-19 11:25:24,-1.34,0.60,9.23,-0.04,-0.02,0.49,74.31,7.81,-82.06
2026-06-19 11:25:24,-0.48,0.67,9.46,0.06,0.08,-1.08,68.00,-2.25,-82.88
2026-06-19 11:25:24,-7.17,4.43,4.29,0.13,0.19,0.08,96.00,-25.06,-21.50
2026-06-19 11:25:24,-7.31,5.43,2.46,0.11,0.18,0.09,92.62,-29.88,-7.94
2026-06-19 11:25:24,-7.16,5.90,1.46,0.12,0.15,0.09,88.88,-32.12,-1.56
2026-06-19 11:25:24,-7.15,-321.62,1.04,0.02,0.03,0.02,86.69,-34.38,4.38
2026-06-19 11:25:24,-7.00,6.27,0.54,0.02,0.03,0.02,85.56,-35.12,7.56
2026-06-19 11:25:24,-6.89,6.39,0.23,-0.02,-0.03,-0.02,82.94,2011.75,10.75
