timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2026-06-19 16:58:24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026-06-19 16:58:24,-0.85,0.47,9.87,-0.02,-0.04,0.03,28.06,1.75,-82.06
2026-06-19 16:58:24,-0.79,0.50,9.29,0.00,-0.00,0.00,28.06,1.75,-82.06
2026-06-19 16:58:24,-0.80,0.50,9.31,0.00,-0.00,0.00,28.06,1.75,-82.06
2026-06-19 16:58:24,-0.79,0.46,9.32,-0.00,0.00,0.00,28.06,1.75,-82.06
2026-06-19 16:58:24,-0.80,0.49,9.31,0.00,0.00,-0.00,28.06,2.56,-82.88
2026-06-19 16:58:24,-0.79,0.49,9.33,-0.00,0.00,0.00,28.06,2.56,-82.88
2026-06-19 16:58:24,-0.80,0.48,9.36,0.00,-0.00,0.00,28.06,2.56,-82.88
2026-06-19 16:58:24,-0.78,0.49,9.34,0.00,0.00,0.00,28.88,2.88,-81.56
2026-06-19 16:58:24,-0.78,0.46,9.30,0.00,-0.00,-0.00,28.88,2.88,-81.56
2026-06-19 16:58:24,-0.78,0.48,9.33,0.00,0.00,0.00,28.06,2.88,-82.06
2026-06-19 16:58:24,-0.78,0.45,9.31,-0.00,0.00,0.00,28.06,2.88,-82.06
2026-06-19 16:58:24,-0.79,0.48,9.31,0.00,0.00,0.00,28.06,2.88,-82.06
2026-06-19 16:58:24,-0.80,0.47,9.35,0.00,-0.00,0.00,28.50,4.06,-81.19
2026-06-19 16:58:24,-0.80,0.48,9.29,0.00,-0.00,-0.00,28.50,4.06,-81.19
2026-06-19 16:58:24,-0.81,0.48,9.32,0.00,0.00,0.00,28.50,4.06,-81.19
2026-06-19 16:58:24,-0.81,0.46,9.34,0.00,-0.00,-0.00,28.88,2.56,-81.56
2026-06-19 16:58:24,-0.82,0.50,9.33,0.00,0.00,0.00,28.88,2.56,-81.56
2026-06-19 16:58:24,-0.84,0.48,9.33,-0.00,-0.00,-0.00,28.88,3.25,-80.75
2026-06-19 16:58:24,-0.86,0.48,9.32,0.00,-0.00,0.00,28.88,3.25,-80.75
2026-06-19 16:58:24,-0.85,0.51,9.27,-0.00,-0.00,0.00,28.88,3.25,-80.75
2026-06-19 16:58:24,-0.86,0.47,9.33,0.00,-0.00,0.00,28.06,3.25,-80.75
2026-06-19 16:58:24,-0.89,0.48,9.33,0.00,-0.00,-0.00,28.06,3.25,-80.75
2026-06-19 16:58:24,-0.83,0.49,9.29,0.00,-0.00,0.00,28.06,3.25,-80.75
2026-06-19 16:58:24,-0.84,0.46,9.36,0.00,-0.01,-0.00,28.06,3.25,-81.25
2026-06-19 16:58:24,-0.81,0.49,9.34,0.00,-0.00,-0.00,28.06,3.25,-81.25
2026-06-19 16:58:24,-0.71,0.53,9.27,0.00,-0.00,0.00,28.06,3.25,-81.25
2026-06-19 16:58:24,-0.65,0.47,9.37,-0.00,-0.00,-0.00,28.06,3.69,-81.56
2026-06-19 16:58:24,-0.61,0.44,9.38,0.00,0.00,-0.00,28.06,3.69,-81.56
2026-06-19 16:58:24,-0.56,0.52,9.37,-0.00,-0.00,0.00,28.06,3.69,-81.56
2026-06-19 16:58:24,-0.62,0.40,9.40,-0.00,0.00,0.00,28.06,2.88,-80.00
2026-06-19 16:58:24,-0.57,0.55,9.27,0.00,-0.00,0.00,28.06,2.88,-80.00
2026-06-19 16:58:24,-0.74,0.42,9.21,0.00,0.00,0.00,28.06,4.06,-81.25
2026-06-19 16:58:24,-0.81,0.40,9.39,0.00,0.00,0.00,28.06,4.06,-81.25
2026-06-19 16:58:24,-0.77,0.47,9.34,0.00,0.00,0.00,28.06,4.06,-81.25
2026-06-19 16:58:24,-0.86,0.49,9.34,0.00,-0.00,0.00,29.56,2.56,-81.19
2026-06-19 16:58:24,-0.91,0.44,9.20,0.00,-0.00,-0.00,29.56,2.56,-81.19
2026-06-19 16:58:24,-0.93,1.70,9.32,-0.00,0.01,0.00,29.56,2.56,-81.19
2026-06-19 16:58:24,-1.00,0.48,9.36,-0.00,0.00,0.00,28.88,3.25,-80.38
2026-06-19 16:58:24,-0.89,0.50,9.36,-0.00,-0.00,0.00,28.88,3.25,-80.38
2026-06-19 16:58:24,-0.94,0.41,9.27,0.00,-0.00,0.00,28.88,2.88,-80.75
2026-06-19 16:58:24,-0.78,0.49,9.34,-0.00,0.00,0.00,28.88,2.88,-80.75
2026-06-19 16:58:24,-0.85,0.51,9.31,-0.00,-0.00,0.00,28.88,2.88,-80.75
2026-06-19 16:58:24,-0.68,0.45,9.34,0.00,0.00,-0.00,28.06,3.69,-81.25
2026-06-19 16:58:24,-0.74,0.48,9.31,-0.00,-0.00,0.00,28.06,3.69,-81.25
2026-06-19 16:58:24,-0.66,0.46,9.36,0.00,0.00,0.00,27.38,2.88,-80.38
2026-06-19 16:58:24,-0.68,0.47,9.30,0.00,0.00,-0.00,27.38,2.88,-80.38
2026-06-19 16:58:24,-0.68,0.47,9.35,-0.00,0.00,-0.00,27.38,2.88,-80.38
2026-06-19 16:58:24,-0.71,0.47,9.32,-0.00,0.00,0.00,28.50,2.88,-80.75
