timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2026-06-19 15:14:24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026-06-19 15:14:24,-1.74,-1.32,9.22,0.00,-0.00,-0.00,25.50,4.56,-44.50
2026-06-19 15:14:24,-1.78,-1.37,9.55,-0.01,-0.03,-0.00,25.50,3.38,-45.38
2026-06-19 15:14:24,-1.77,-1.34,9.55,-0.00,-0.00,0.00,24.75,2.19,-42.88
2026-06-19 15:14:24,-1.76,-1.36,9.56,-0.00,-0.00,0.00,26.06,-4.69,-6.50
2026-06-19 15:14:24,-1.77,-1.37,9.56,0.02,0.02,0.00,26.75,-0.88,-37.00
2026-06-19 15:14:24,-1.77,-1.38,9.61,0.02,0.01,0.00,25.00,3.56,-44.56
2026-06-19 15:14:24,-1.73,-1.37,9.65,0.01,0.02,0.00,25.25,3.50,-45.00
2026-06-19 15:14:24,-1.75,-1.37,9.55,0.00,-0.03,-0.01,25.69,4.19,-45.38
2026-06-19 15:14:24,-1.76,-1.38,9.58,-0.01,-0.03,-0.00,28.56,2.00,-44.19
2026-06-19 15:14:24,-1.76,-1.37,9.57,0.01,0.06,0.01,34.75,4.56,-50.75
2026-06-19 15:14:24,-1.75,-1.35,9.58,-0.00,0.02,0.00,36.69,8.00,-56.06
2026-06-19 15:15:24,-1.74,-1.37,9.64,0.01,0.02,0.00,28.88,1.19,-49.50
2026-06-19 15:15:24,-1.75,-1.34,9.61,-0.01,-0.08,-0.02,20.75,2.25,-41.00
2026-06-19 15:15:24,-1.73,-1.38,9.58,0.01,-0.04,-0.01,28.06,3.06,-44.25
2026-06-19 15:15:24,-1.75,-1.37,9.61,0.02,-0.06,-0.02,30.06,1.56,-39.00
2026-06-19 15:15:24,-1.75,-1.39,9.59,0.01,-0.02,-0.01,18.88,-5.38,-36.88
2026-06-19 15:15:24,-1.77,-1.35,9.52,0.00,0.03,0.00,-18.56,-28.56,-42.69
2026-06-19 15:15:24,-1.76,-1.39,9.59,0.01,0.02,0.00,29.69,-9.06,-45.50
2026-06-19 15:15:24,-1.74,-1.39,9.59,0.00,-0.04,-0.01,38.00,-3.06,-56.38
2026-06-19 15:15:24,-1.72,-1.37,9.57,-0.01,-0.01,-0.00,-21.69,41.00,-15.38
2026-06-19 15:15:24,-1.76,-1.36,9.57,-0.01,-0.05,-0.01,40.69,-5.69,-47.38
2026-06-19 15:15:24,-1.77,-1.36,9.53,-0.00,-0.02,-0.00,15.00,19.88,-23.06
2026-06-19 15:15:24,-1.68,-1.39,9.60,0.00,0.04,0.01,-20.25,20.88,-75.00
2026-06-19 15:15:24,-1.70,-1.35,9.60,0.01,-0.00,-0.00,-10.00,22.88,-72.69
2026-06-19 15:15:24,-1.69,-1.33,9.59,0.00,-0.01,-0.01,-17.06,32.19,-82.00
2026-06-19 15:15:24,-1.71,-1.36,9.59,-0.00,-0.03,-0.01,-11.88,28.75,-77.56
2026-06-19 15:15:24,-1.72,-1.35,9.53,-0.01,0.00,0.00,-7.75,29.06,-75.25
2026-06-19 15:15:24,-1.71,-1.34,9.58,-0.02,-0.04,-0.00,-7.69,29.50,-75.25
2026-06-19 15:15:24,-1.74,-1.33,9.56,0.01,-0.04,-0.01,-6.50,28.69,-74.06
2026-06-19 15:15:24,-1.69,-1.34,9.59,-0.01,-0.03,-0.00,-7.25,28.38,-73.69
2026-06-19 15:15:24,-1.59,-1.55,9.48,0.01,0.02,0.02,-10.25,28.50,-46.06
2026-06-19 15:15:24,-1.70,-1.38,9.57,0.00,-0.03,-0.01,25.25,4.50,-44.25
2026-06-19 15:15:24,-1.70,-1.35,9.56,-0.00,0.04,0.01,25.56,4.19,-45.50
2026-06-19 15:15:24,-1.70,-1.33,9.52,0.00,0.02,0.00,26.06,4.19,-45.50
2026-06-19 15:15:24,-1.72,-1.35,9.56,-0.01,-0.03,-0.00,27.19,2.38,-45.50
2026-06-19 15:15:24,-1.70,-1.36,9.60,0.01,-0.01,-0.00,26.06,3.06,-46.25
2026-06-19 15:15:24,-1.71,-1.37,9.62,-0.00,-0.00,0.00,25.25,2.75,-47.50
2026-06-19 15:15:24,-1.68,-1.37,9.60,0.01,0.01,0.00,25.56,3.50,-45.88
2026-06-19 15:15:24,-1.69,-1.34,9.61,0.00,-0.02,-0.00,26.00,3.06,-45.88
2026-06-19 15:15:24,-1.67,-1.37,9.51,-0.00,-0.05,-0.01,24.88,2.00,-45.06
