timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2026-06-19 16:51:24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026-06-19 16:51:24,-0.07,0.80,9.33,0.00,-0.00,-0.00,3.75,-33.38,-43.56
2026-06-19 16:51:24,-0.08,0.86,9.32,0.00,0.00,-0.00,3.00,-31.50,-45.69
2026-06-19 16:51:24,0.11,1.01,9.78,-0.28,0.30,-0.02,3.00,-18.56,-28.00
2026-06-19 16:51:24,-0.27,0.19,9.36,-0.01,0.01,-0.00,-2.88,-14.38,-41.56
2026-06-19 16:51:24,-0.26,0.23,9.35,0.01,-0.00,0.00,-4.50,-14.88,-43.75
2026-06-19 16:51:24,-0.27,0.26,9.37,0.01,-0.01,-0.00,-4.06,-15.19,-41.75
2026-06-19 16:51:24,-0.26,0.26,9.35,0.01,-0.01,-0.00,-3.75,-14.88,-43.00
2026-06-19 16:51:24,-1.05,3.28,7.03,-0.63,0.64,-35.49,38.75,-41.56,-33.19
2026-06-19 16:51:24,-4.15,0.22,7.38,-2.50,-0.91,-0.61,47.56,-34.38,-30.25
2026-06-19 16:51:24,-325.53,-4.10,8.62,-0.85,-0.54,0.31,33.06,-14.75,-97.56
2026-06-19 16:51:24,2.68,-5.41,6.97,-0.20,-0.13,0.02,-2.69,2.56,-98.19
2026-06-19 16:51:24,4.18,-5.66,6.52,-0.21,0.03,-0.33,-24.88,-51.88,11.69
2026-06-19 16:51:24,3.20,-4.82,7.57,0.18,0.33,0.12,15.06,-48.06,63.50
2026-06-19 16:51:24,4.21,-4.82,7.61,0.44,-0.15,-0.04,1.38,-130.75,175.75
2026-06-19 16:51:24,2.93,-4.25,8.42,0.15,-0.06,0.34,90.38,-17.88,47.50
2026-06-19 16:51:24,0.29,-2.73,9.21,0.85,1.26,-0.53,-38.69,-40.56,-71.75
2026-06-19 16:51:24,2.34,-4.57,8.48,0.14,0.20,-0.08,-101.00,-75.06,-159.19
2026-06-19 16:51:24,2.67,-2.58,9.37,-0.06,0.02,0.06,22.50,-64.19,-58.69
2026-06-19 16:51:24,1.38,-0.29,9.23,0.08,0.07,0.14,-0.88,-15.19,-59.25
2026-06-19 16:51:24,0.73,0.22,9.44,0.04,0.05,-0.02,3.00,-19.25,-60.00
2026-06-19 16:51:24,0.13,0.83,9.74,0.02,0.03,-0.01,8.25,-22.00,-58.75
2026-06-19 16:51:24,-0.05,0.93,9.74,0.01,0.02,-0.01,9.38,-22.00,-57.56
2026-06-19 16:51:24,-0.15,0.95,9.71,-0.00,0.01,-0.00,9.75,-22.69,-59.69
2026-06-19 16:51:24,-0.13,0.94,9.77,0.00,0.00,-0.00,10.06,-22.69,-60.00
2026-06-19 16:51:24,-0.18,0.95,9.73,-0.00,0.00,0.00,9.38,-22.69,-60.50
2026-06-19 16:51:24,-0.16,0.95,9.75,0.00,-0.00,-0.00,9.75,-23.38,-59.56
2026-06-19 16:51:24,-0.15,0.94,9.75,0.00,0.00,0.00,9.75,-22.69,-59.69
2026-06-19 16:51:24,-0.18,0.92,9.76,0.00,0.00,-0.00,9.75,-23.38,-60.50
2026-06-19 16:51:24,-0.18,0.95,9.74,0.00,-0.00,-0.00,10.88,-22.69,-58.75
2026-06-19 16:51:24,-0.15,0.97,9.79,0.00,-0.00,-0.00,11.56,-23.38,-67.38
2026-06-19 16:51:24,-0.18,0.95,9.72,-0.00,0.00,0.00,7.06,-25.25,-74.25
2026-06-19 16:51:24,-0.03,0.94,9.75,0.01,-0.02,-0.00,8.06,4.00,-125.00
2026-06-19 16:51:24,0.40,0.80,9.83,0.12,0.22,-0.02,9.75,17.25,-107.56
2026-06-19 16:51:24,-0.21,0.88,9.74,-0.00,0.01,0.00,16.38,37.00,-127.56
2026-06-19 16:51:24,-0.22,0.81,9.82,-0.00,0.00,0.00,11.38,-21.88,-57.56
2026-06-19 16:51:24,-0.22,0.90,9.76,-0.01,0.01,0.00,11.88,-22.75,-56.56
2026-06-19 16:51:24,-0.19,0.90,9.75,-0.00,0.00,0.00,10.00,-23.06,-56.88
2026-06-19 16:51:24,-0.18,0.88,9.75,0.00,0.00,0.00,10.00,-22.75,-56.88
2026-06-19 16:51:24,-0.19,0.87,9.71,-0.00,0.01,-0.00,10.00,-22.19,-57.00
2026-06-19 16:51:24,-0.20,0.89,9.74,0.00,-0.01,0.00,11.06,-22.56,-56.19
2026-06-19 16:51:24,-0.21,0.87,9.74,0.01,-0.01,-0.00,11.00,-22.06,-57.69
2026-06-19 16:51:24,-0.24,0.87,9.74,0.00,-0.01,-0.00,9.75,-22.75,-56.88
2026-06-19 16:51:24,-0.20,0.90,9.75,0.00,-0.01,0.00,11.00,-22.50,-56.38
2026-06-19 16:52:24,-0.52,0.68,9.73,-0.01,-0.02,0.01,-47.38,-18.88,-114.00
2026-06-19 16:52:24,-0.39,0.75,9.78,-0.00,0.00,-0.00,14.00,-17.56,-81.38
2026-06-19 16:52:24,-0.37,0.76,9.75,-0.00,0.00,0.00,9.88,-21.25,-56.38
2026-06-19 16:52:24,-0.39,0.74,9.75,0.00,-0.01,0.00,10.25,-21.69,-56.38
2026-06-19 16:52:24,-0.37,0.75,9.74,0.00,0.00,0.00,10.25,-22.06,-56.38
2026-06-19 16:52:24,-0.36,0.75,9.78,-0.00,-0.00,0.00,10.69,-21.25,-58.06
2026-06-19 16:52:24,-0.37,0.76,9.77,0.00,-0.01,0.00,9.88,-21.00,-57.69
2026-06-19 16:52:24,-0.37,0.77,9.77,0.01,-0.01,0.00,10.69,-21.69,-56.38
2026-06-19 16:52:24,-0.38,0.74,9.76,-0.01,0.00,0.00,9.19,-22.06,-57.25
2026-06-19 16:52:24,-0.37,0.73,9.76,-0.01,0.01,0.00,11.00,-22.06,-58.50
2026-06-19 16:52:24,-0.36,0.73,9.74,0.00,-0.00,-0.00,9.50,-21.25,-56.88
2026-06-19 16:52:24,-0.53,0.62,9.76,-0.00,-0.00,0.00,13.38,-19.38,-57.88
2026-06-19 16:52:24,-0.48,0.64,9.74,-0.01,0.01,-0.00,12.25,-19.06,-57.88
2026-06-19 16:52:24,-0.50,0.65,9.77,-0.00,0.00,0.00,12.69,-20.19,-58.69
2026-06-19 16:52:24,-0.53,0.64,9.79,0.00,-0.00,0.00,12.69,-20.19,-58.69
2026-06-19 16:52:24,-0.51,0.67,9.78,0.00,-0.00,0.00,12.19,-19.56,-57.19
2026-06-19 16:52:24,-0.50,0.64,9.75,0.00,0.00,-0.00,20.50,-27.38,-78.88
2026-06-19 16:52:24,-0.50,0.65,9.77,-0.01,0.01,-0.00,73.50,2.88,-351.75
2026-06-19 16:52:24,-0.51,0.64,9.76,0.00,0.00,0.00,72.38,-9.38,-489.69
2026-06-19 16:52:24,-0.51,0.65,9.77,0.01,-0.00,0.00,159.69,79.38,-334.19
2026-06-19 16:52:24,-0.52,0.64,9.79,0.01,-0.01,-0.00,63.75,-3.00,-258.06
2026-06-19 16:52:24,-0.50,0.65,9.74,0.00,-0.00,0.00,9.38,-60.00,-285.88
2026-06-19 16:52:24,-0.51,0.64,9.74,0.00,0.00,-0.00,32.25,0.25,-97.25
2026-06-19 16:52:24,-0.50,0.66,9.80,-0.00,0.00,-0.00,24.38,3.69,-73.56
2026-06-19 16:52:24,-0.50,0.63,9.75,0.00,-0.01,0.00,25.88,4.75,-75.25
2026-06-19 16:52:24,-0.53,0.64,9.78,0.00,0.00,0.00,26.25,2.88,-73.56
2026-06-19 16:52:24,-0.50,0.66,9.75,0.00,-0.00,-0.00,25.06,2.56,-72.75
2026-06-19 16:52:24,-0.51,0.64,9.77,-0.01,0.01,-0.00,25.50,3.25,-72.00
2026-06-19 16:52:24,-0.49,0.66,9.75,0.00,0.00,0.00,25.50,2.56,-72.38
2026-06-19 16:52:24,-0.48,0.63,9.78,0.00,-0.00,-0.00,24.75,2.56,-73.19
2026-06-19 16:52:24,-0.52,0.64,9.74,-0.00,0.00,0.00,26.25,3.69,-73.19
2026-06-19 16:52:24,-0.57,0.64,9.78,-0.00,0.01,0.00,15.38,1.88,-43.75
2026-06-19 16:52:24,-0.57,0.62,9.77,0.00,-0.01,0.00,15.75,1.88,-43.00
2026-06-19 16:52:24,-0.57,0.59,9.77,-0.00,-0.00,-0.00,16.19,2.25,-45.38
2026-06-19 16:52:24,-0.56,0.61,9.80,-0.00,0.00,0.00,6.00,6.75,-76.19
2026-06-19 16:52:24,-0.58,0.63,9.77,0.00,-0.00,-0.00,16.19,2.69,-44.56
2026-06-19 16:52:24,-0.58,0.62,9.76,0.00,-0.00,0.00,15.75,2.25,-43.75
2026-06-19 16:52:24,-0.62,0.62,9.79,0.00,-0.01,0.00,15.75,2.25,-45.00
2026-06-19 16:52:24,-0.59,0.59,9.78,-0.00,0.00,-0.00,15.00,2.69,-44.19
2026-06-19 16:52:24,-0.54,0.59,9.78,0.00,-0.01,0.00,15.69,1.50,-44.56
2026-06-19 16:52:24,-0.58,0.59,9.76,-0.00,0.00,0.00,15.25,2.56,-43.25
2026-06-19 16:52:24,-0.56,0.62,9.80,-0.01,0.01,0.00,14.88,2.19,-44.06
2026-06-19 16:52:24,-0.57,0.58,9.78,0.00,-0.00,-0.00,16.06,3.00,-44.56
2026-06-19 16:52:24,-0.60,0.59,9.75,0.00,-0.00,-0.00,17.56,0.00,-39.19
2026-06-19 16:52:24,-0.57,0.57,9.80,0.00,-0.00,0.00,15.69,-1.06,-38.75
2026-06-19 16:52:24,-0.46,0.68,9.63,-0.01,0.01,0.00,17.88,-2.56,-41.19
2026-06-19 16:52:24,-0.61,0.65,9.81,-0.03,0.04,-0.00,15.56,-5.00,-41.38
2026-06-19 16:52:24,-0.71,0.53,9.79,-0.02,0.02,-0.00,15.50,-5.69,-47.50
2026-06-19 16:52:24,-0.83,0.52,9.68,-0.02,0.02,0.01,15.75,-3.56,-47.88
2026-06-19 16:52:24,-0.68,0.55,9.77,-0.00,0.01,0.00,15.88,-11.88,-50.75
2026-06-19 16:52:24,-0.72,0.53,9.78,0.00,-0.01,-0.00,16.69,-3.88,-49.56
2026-06-19 16:52:24,-0.69,0.54,9.77,0.00,-0.00,0.00,15.88,-4.19,-49.06
2026-06-19 16:52:24,-0.68,0.57,9.77,0.00,0.00,0.00,16.69,-3.88,-48.75
2026-06-19 16:52:24,-0.68,0.55,9.76,0.01,-0.01,0.00,16.25,-3.88,-49.88
2026-06-19 16:52:24,-0.70,0.54,-317.91,0.00,-0.00,0.00,15.88,-3.50,-49.56
2026-06-19 16:52:24,-0.68,0.55,9.76,0.00,-0.00,0.00,15.88,-4.19,-50.38
2026-06-19 16:52:24,-0.66,0.51,9.73,0.00,-0.00,0.00,15.88,-4.19,-49.88
2026-06-19 16:52:24,-0.68,0.54,9.76,0.00,-0.01,0.00,15.19,-4.19,-50.38
2026-06-19 16:52:24,-0.69,0.53,9.78,-0.00,0.00,-0.00,16.69,-4.19,-50.38
2026-06-19 16:52:24,-0.70,0.54,9.79,0.00,-0.00,0.00,16.25,-3.88,-49.88
2026-06-19 16:53:24,-0.70,0.55,9.76,-0.00,0.01,-0.00,16.25,-4.56,-49.56
2026-06-19 16:53:24,-0.57,0.62,9.64,-0.03,0.05,-0.02,18.06,-5.06,-40.38
2026-06-19 16:53:24,-0.59,0.60,9.76,-0.00,0.01,0.00,16.88,0.25,-47.38
2026-06-19 16:53:24,-0.48,0.64,9.79,0.00,-0.00,0.00,16.06,0.25,-47.38
2026-06-19 16:53:24,-0.60,0.59,9.82,0.00,0.00,0.00,17.19,0.88,-46.50
2026-06-19 16:53:24,-0.55,0.61,9.82,-0.01,0.01,-0.00,16.75,0.06,-47.25
2026-06-19 16:53:24,-0.60,0.59,9.76,-0.01,0.00,-0.00,16.75,0.88,-47.69
2026-06-19 16:53:24,-0.60,0.65,9.80,-0.00,-0.00,0.00,17.88,0.50,-46.75
