timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2026-06-19 15:10:24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026-06-19 15:10:24,0.34,-0.74,9.71,0.06,-0.28,0.96,-5.00,-19.00,-69.69
2026-06-19 15:10:24,-7.58,3.92,9.21,-0.66,2.24,-2.04,11.38,-38.06,-51.00
2026-06-19 15:10:24,-0.24,0.15,9.36,-0.01,0.01,0.00,16.75,-39.00,-54.06
2026-06-19 15:10:24,-0.28,0.14,9.36,-0.00,-0.00,0.00,15.56,-39.00,-54.06
2026-06-19 15:10:24,-0.27,0.18,9.34,0.00,-0.00,0.00,16.38,-39.00,-53.69
2026-06-19 15:10:24,-0.28,0.11,9.36,0.00,0.00,0.00,16.38,-39.00,-53.69
2026-06-19 15:10:24,-0.26,0.14,9.37,-0.00,-0.01,0.00,17.06,-39.00,-54.06
2026-06-19 15:10:24,-0.24,0.19,9.36,-0.01,0.00,0.00,16.00,-38.56,-53.69
2026-06-19 15:10:24,-0.36,-0.44,9.36,-0.11,0.01,0.00,16.25,-33.56,-56.56
2026-06-19 15:10:24,-0.41,-1.15,9.33,0.01,-0.00,-0.00,17.88,-27.06,-61.88
2026-06-19 15:10:24,-0.32,-0.21,9.40,-0.01,0.00,-0.00,15.50,-36.19,-57.75
2026-06-19 15:10:24,-0.35,-0.23,9.36,-0.00,0.00,0.00,16.25,-36.19,-59.00
2026-06-19 15:10:24,-0.35,-0.22,9.34,0.05,-0.01,0.01,15.50,-35.75,-58.19
2026-06-19 15:10:24,-0.25,0.12,9.37,-0.04,0.02,0.00,16.50,-38.38,-57.06
2026-06-19 15:10:24,-0.23,0.06,9.36,0.01,-0.01,-0.01,16.19,-39.56,-57.50
2026-06-19 15:10:24,-5.60,-0.37,7.26,-0.19,0.71,0.85,65.56,-25.00,-37.88
2026-06-19 15:10:24,-3.74,-0.50,8.26,-1.06,-1.01,0.66,38.38,-25.88,-43.19
2026-06-19 15:10:24,-0.46,-9.25,1.97,-0.82,-0.15,-0.06,10.88,47.88,-37.69
2026-06-19 15:10:24,-0.39,-9.82,1.13,0.05,0.02,-0.04,17.06,51.19,-31.50
2026-06-19 15:10:24,0.33,-9.59,0.45,-0.06,-0.18,0.18,19.19,49.69,-30.69
2026-06-19 15:10:24,0.71,-9.02,1.56,0.23,3.94,-1.78,25.69,45.38,-32.56
2026-06-19 15:10:24,-8.04,-2.05,10.80,2.57,-0.51,3.37,56.75,6.19,-19.56
2026-06-19 15:10:24,-7.27,3.99,4.87,0.29,-0.03,-0.02,47.38,-32.38,2.50
2026-06-19 15:10:24,-6.44,4.14,4.60,-0.02,-0.06,-0.22,45.50,-34.75,5.00
2026-06-19 15:10:24,-7.28,4.57,4.93,-0.04,-0.29,-0.22,49.19,-32.50,2.50
2026-06-19 15:10:24,-6.71,3.67,6.01,0.02,0.01,-0.10,52.56,-29.19,-2.00
2026-06-19 15:10:24,-6.02,2.82,7.56,-0.42,-0.02,0.60,53.25,-25.75,-11.69
2026-06-19 15:10:24,-3.68,1.50,8.90,-0.05,-0.04,-0.13,44.88,-28.06,-28.75
2026-06-19 15:10:24,-4.14,1.76,8.72,-0.00,0.08,-0.10,49.00,-24.75,-22.00
2026-06-19 15:10:24,-4.07,1.59,8.57,0.07,0.07,0.03,50.50,-21.00,-24.06
2026-06-19 15:10:24,-0.92,0.42,8.98,-0.68,-0.79,1.25,45.19,-16.38,-35.00
2026-06-19 15:10:24,0.41,-2.26,8.30,-0.18,0.02,0.99,12.75,-19.06,-67.06
2026-06-19 15:10:24,0.15,-0.06,9.58,-0.04,0.00,0.00,-1.56,-32.38,-70.50
