timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2026-06-19 14:39:24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026-06-19 14:39:24,-0.96,-4.56,8.32,-0.04,0.00,-0.01,15.00,17.56,-71.19
2026-06-19 14:39:24,-0.96,-4.53,8.35,0.00,0.00,0.00,16.12,17.94,-70.81
2026-06-19 14:39:24,-0.97,-4.55,8.33,-0.00,-0.00,0.00,16.88,18.69,-71.19
2026-06-19 14:39:24,-1.04,1.90,9.42,-0.11,-0.21,0.10,21.00,-41.56,-85.38
2026-06-19 14:39:24,-0.67,9.38,-0.67,0.07,-0.18,0.00,23.25,-64.00,9.25
2026-06-19 14:39:24,0.00,9.29,-1.60,0.02,-0.00,0.00,19.12,-62.88,13.31
2026-06-19 14:39:24,-0.05,9.31,-1.01,0.10,-0.00,-0.01,20.25,-64.38,10.12
2026-06-19 14:39:24,-0.09,9.30,-1.35,0.05,0.00,-0.00,19.50,-62.94,11.31
2026-06-19 14:39:24,-0.06,9.30,-1.14,-0.01,0.00,-0.00,19.12,-62.94,11.31
2026-06-19 14:39:24,-0.09,9.29,-1.45,0.00,-0.00,-0.00,19.88,-62.19,12.12
2026-06-19 14:39:24,-0.02,9.34,-0.89,-0.03,0.01,0.00,18.75,-64.81,8.88
2026-06-19 14:39:24,0.00,9.36,-0.63,0.05,0.01,0.00,18.75,-65.94,6.06
2026-06-19 14:39:24,0.43,9.19,-0.91,-0.56,-0.43,-1.06,9.00,-59.19,15.00
2026-06-19 14:39:24,0.84,12.00,-2.02,-0.79,-0.14,0.13,16.12,-65.19,10.50
2026-06-19 14:39:24,0.39,10.50,1.21,-0.01,0.16,0.55,16.88,-67.06,3.19
2026-06-19 14:39:24,-0.33,2.55,0.24,0.99,0.50,-0.23,15.38,-64.81,1.19
2026-06-19 14:39:24,0.11,9.86,-2.81,-2.43,-0.06,0.33,15.38,-69.31,4.00
2026-06-19 14:39:24,-1.20,8.72,5.55,-1.88,1.68,-1.12,28.12,-50.19,-44.62
2026-06-19 14:40:24,-3.12,5.80,5.99,-2.11,-0.48,-0.51,42.69,-58.81,-40.19
2026-06-19 14:40:24,-3.55,10.72,3.87,6.60,0.83,2.42,43.06,-63.31,-29.62
2026-06-19 14:40:24,-2.11,10.67,1.65,3.96,-0.05,0.60,31.50,-65.94,-13.38
2026-06-19 14:40:24,-4.64,5.19,4.92,-0.52,0.24,-0.51,50.19,-50.19,-34.06
2026-06-19 14:40:24,-5.69,1.56,14.54,3.71,2.29,4.28,68.94,-26.25,-69.06
2026-06-19 14:40:24,-0.79,0.23,9.34,-0.82,0.09,-0.06,28.50,-1.50,-87.31
