timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z
2026-06-19 09:25:24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026-06-19 09:25:24,-9.53,-0.24,1.86,0.00,0.00,0.00,72.06,-9.00,-5.94
2026-06-19 09:25:24,-9.54,-0.25,1.90,0.00,0.00,0.00,72.06,-9.38,-6.75
2026-06-19 09:25:24,-9.59,-0.22,1.63,0.00,-0.00,0.00,71.69,-9.75,-5.12
2026-06-19 09:25:24,-9.58,-0.23,1.66,-0.00,-0.00,-0.00,73.56,-8.25,-4.31
2026-06-19 09:25:24,-9.58,-0.23,1.63,0.00,-0.00,0.00,73.19,-8.62,-5.12
2026-06-19 09:25:24,-9.60,-0.22,1.65,0.00,-0.00,0.00,72.81,-9.75,-4.31
2026-06-19 09:25:24,-9.59,-0.23,1.62,-0.00,0.00,-0.00,73.19,-8.62,-4.75
2026-06-19 09:25:24,-9.59,-0.25,1.55,-0.00,0.00,0.00,72.81,-8.25,-2.38
2026-06-19 09:25:24,-9.58,-0.27,1.51,0.00,0.00,0.00,73.56,-8.62,-3.56
2026-06-19 09:25:24,-9.56,-0.28,1.73,-0.01,0.01,-0.00,72.06,-9.38,-4.31
2026-06-19 09:25:24,-8.80,0.63,11.25,-0.14,-0.06,-0.67,69.44,-16.81,-14.25
2026-06-19 09:25:24,-11.47,-0.34,6.88,1.85,1.81,-1.63,70.56,1.44,-34.50
2026-06-19 09:25:24,-9.72,-1.23,11.29,2.00,2.70,-1.43,72.81,-3.00,-25.81
2026-06-19 09:25:24,-9.49,-0.54,2.82,0.48,0.69,0.59,71.31,-10.88,-14.69
2026-06-19 09:25:24,-9.58,-0.12,1.62,1.45,-0.61,-0.32,70.94,-10.50,-8.69
2026-06-19 09:25:24,-0.91,0.20,9.31,-0.01,0.02,0.01,50.44,7.44,-61.19
2026-06-19 09:25:24,-0.87,0.22,9.32,0.01,-0.01,-0.00,48.94,8.19,-61.56
2026-06-19 09:25:24,-0.08,0.65,9.32,-0.00,-0.02,0.00,44.06,5.56,-62.38
2026-06-19 09:25:24,-0.01,0.61,9.31,-0.00,-0.00,0.00,45.19,5.56,-62.81
2026-06-19 09:25:24,-0.01,0.57,9.32,-0.00,0.00,0.00,44.44,5.19,-62.00
2026-06-19 09:25:24,0.00,0.55,9.30,-0.00,-0.00,0.00,45.19,5.19,-62.81
2026-06-19 09:25:24,0.00,0.57,9.30,-0.00,-0.00,0.00,44.81,5.94,-63.25
2026-06-19 09:25:24,0.00,0.59,9.32,-0.00,0.00,0.00,44.44,5.19,-63.62
2026-06-19 09:25:24,0.00,0.57,9.31,-0.00,-0.00,0.00,44.44,5.56,-62.81
2026-06-19 09:25:24,0.01,0.57,9.30,0.00,0.00,0.00,44.81,5.19,-63.25
2026-06-19 09:25:24,0.00,0.57,9.32,-0.00,0.00,0.00,44.81,4.44,-61.69
2026-06-19 09:25:24,0.00,0.58,9.28,0.00,0.00,0.00,44.06,4.44,-62.50
